MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,SARLAPOLY,SARLA PERF. FIBERS LTD,        48.80,        50.00,        51.60,        49.40,        50.65,                  6267114.70,124609,N, ,1405,        78.50,        32.50
N,SM,SARVESHWAR,SARVESHWAR FOODS LIMITED,        48.60,        50.40,        51.00,        50.40,        51.00,                  1140480.00,22400,N, ,7,        67.65,        17.10
N,EQ,SASKEN,SASKEN TECHNOLOGIES LTD,       794.30,       805.00,       815.45,       789.95,       793.80,                  7143153.55,8910,N, ,926,      1525.00,       718.00
N,EQ,SASTASUNDR,SASTASUNDAR VENTURES LTD,       327.80,       332.70,       339.60,       329.00,       333.40,                  3658196.00,10934,N, ,715,       580.00,       186.25
N,EQ,SATIA,SATIA INDUSTRIES LIMITED,       128.70,       130.50,       136.20,       127.35,       130.90,                 25483371.55,192214,N, ,3259,       152.35,        81.60
N,EQ,SATIN,SATIN CREDIT NET LTD,       109.95,       112.40,       115.40,       111.05,       114.55,                  5432701.50,47706,N, ,775,       133.90,        61.85
N,EQ,SBC,SBC EXPORTS LIMITED,         5.45,         5.40,         5.70,         5.30,         5.60,                  8880238.05,1603758,N, ,1806,       208.55,         5.30
N,EQ,SBCL,SHIVALIK BIMETAL CON. LTD,       415.70,       423.70,       436.05,       420.35,       427.65,                 12178560.55,28314,N, ,2445,       584.00,       115.10
N,EQ,SCHAEFFLER,SCHAEFFLER INDIA LIMITED,      2076.45,      2100.00,      2195.00,      2020.20,      2117.65,                158180875.35,76043,N, ,11048,      9700.00,      1598.00
N,EQ,SCHAND,S CHAND AND COMPANY LTD,        97.05,       101.00,       101.00,        97.45,        98.15,                  3787232.50,38418,N, ,752,       148.00,        91.85
N,EQ,SCHNEIDER,SCHNEIDER ELECTRIC INFRA,       117.30,       118.70,       124.70,       118.70,       122.80,                 73570633.35,601653,N, ,8640,       154.00,        97.00
N,EQ,SCI,SHIPPING CORP OF INDIA LT,       120.80,       123.80,       123.80,       120.65,       121.60,                148187847.75,1210900,N, ,10208,       160.20,        93.15
N,EQ,SEAMECLTD,SEAMEC LIMITED,       929.80,       935.00,      1115.75,       935.00,      1106.70,                182553737.50,167466,N, ,8772,      1424.90,       342.90
N,SM,SECURCRED,SECUR CREDENTIALS LIMITED,        51.60,        51.15,        51.15,        51.15,        51.15,                    64449.00,1260,N, ,1,       145.00,        14.50
N,EQ,SECURKLOUD,SECUREKLOUD TECH LIMITED,        82.60,        86.40,        90.20,        85.05,        86.35,                 14823773.95,168858,N, ,2662,       243.75,        63.50
N,EQ,SELAN,SELAN EXPLO. TECH LTD,       195.80,       198.90,       198.90,       195.00,       196.20,                 12245071.95,62444,N, ,1432,       227.70,       122.05
N,EQ,SEPC,SEPC LIMITED,         8.80,         8.80,         9.05,         8.80,         8.95,                  5770701.65,645787,N, ,527,        12.45,         4.25
N,EQ,SEPOWER,S.E. POWER LIMITED,        22.05,        21.95,        23.15,        21.30,        23.15,                  1239408.40,53934,N, ,311,        29.50,         5.65
N,EQ,SEQUENT,SEQUENT SCIENTIFIC LTD.,       111.60,       113.25,       116.35,       113.25,       114.70,                 75580448.50,659438,N, ,13034,       336.50,       110.40
N,EQ,SERVOTECH,SERVOTECH POWER SYS LTD.,        74.85,        78.45,        78.45,        75.35,        76.15,                  8339066.15,108989,N, ,297,       104.50,        17.95
N,EQ,SESHAPAPER,SESHASAYEE PAPER & BOARDS,       193.15,       196.65,       204.90,       195.35,       202.15,                 19597886.35,97676,N, ,2871,       239.00,       133.60
N,EQ,SETCO,SETCO AUTOMOTIVE LTD,        14.35,        14.55,        14.90,        14.40,        14.50,                  1392379.45,95208,N, ,398,        25.20,        13.45
N,EQ,SFL,SHEELA FOAM LIMITED,      3085.80,      3101.25,      3147.40,      3054.95,      3076.60,                 42031350.75,13587,N, ,5717,      4055.00,      1968.55
N,EQ,SGIL,SYNERGY GREEN IND. LTD,       175.55,       177.90,       182.55,       175.70,       176.30,                   348101.95,1958,N, ,75,       243.00,       135.90
N,EQ,SGL,STL GLOBAL LIMITED,        24.85,        25.40,        25.40,        24.05,        25.05,                   668150.60,26990,N, ,225,        38.80,         9.25
N,EQ,SHAHALLOYS,SHAH ALLOYS LIMITED,        70.20,        72.70,        73.70,        70.55,        72.85,                  1297730.95,17726,N, ,220,       135.20,        46.50
N,EQ,SHAILY,SHAILY ENG PLASTICS LTD,      1753.90,      1755.45,      1819.95,      1750.00,      1760.20,                   342955.10,193,N, ,110,      2390.00,      1541.25
N,EQ,SHAKTIPUMP,SHAKTI PUMPS (I) LTD,       453.55,       471.50,       477.90,       464.65,       475.60,                 20986621.80,44378,N, ,2293,       910.00,       411.35
N,EQ,SHALBY,SHALBY LIMITED,       106.55,       108.00,       110.50,       108.00,       109.00,                  6380077.30,58329,N, ,1032,       214.40,       103.55
N,EQ,SHALPAINTS,SHALIM PAINTS LTD,       136.15,       138.00,       140.00,       135.15,       137.20,                  7266449.80,52857,N, ,1595,       163.70,        87.20
N,EQ,SHANKARA,SHANKARA BLDG PRODUCT LTD,       705.50,       714.60,       748.90,       710.50,       744.65,                 39642349.25,54235,N, ,3352,       843.85,       378.20
N,EQ,SHANTI,SHANTI OVERSEAS INDIA LTD,        25.25,        26.50,        26.50,        26.50,        26.50,                    95188.00,3592,N, ,26,        29.80,        18.45
N,EQ,SHANTIGEAR,SHANTHI GEARS LTD,       221.90,       226.85,       236.25,       224.95,       230.35,                 83901638.80,361600,N, ,10893,       244.40,       131.00
N,EQ,SHARDACROP,SHARDA CROPCHEM LTD.,       698.75,       710.00,       731.00,       696.50,       707.60,                326857886.15,458492,N, ,21854,       744.50,       285.65
N,EQ,SHARDAMOTR,SHARDA MOTOR INDS LTD,       663.55,       673.50,       679.90,       660.00,       663.65,                  2618663.50,3899,N, ,727,       954.90,       365.00
N,EQ,SHAREINDIA,SHARE IND. SECURITIES LTD,      1236.10,      1260.00,      1274.00,      1239.75,      1250.45,                 27715267.50,22000,N, ,1611,      1475.00,       417.05
N,EQ,SHEMAROO,SHEMAROO ENTER. LTD.,       114.55,       115.50,       118.90,       115.00,       117.50,                  6364461.30,54583,N, ,1007,       180.95,        86.55
N,SM,SHIGAN,SHIGAN QUANTUM TECH LTD,       117.00,       117.00,       120.00,       112.70,       116.55,                  4464750.00,39000,N, ,6,       140.00,        93.00
N,EQ,SHIL,SOMANY HOM INNOVATION LTD,       292.05,       294.90,       303.95,       294.90,       298.65,                 10413059.10,34865,N, ,2360,       464.00,       280.00
N,EQ,SHILPAMED,SHILPA MEDICARE LTD,       392.85,       395.90,       429.85,       395.90,       421.55,                 37813911.40,90697,N, ,4623,       670.40,       380.00
N,EQ,SHIVALIK,SHIVALIK RASAYAN LIMITED,       781.55,       785.75,       802.80,       774.20,       785.65,                  4246707.95,5403,N, ,547,      1195.00,       741.00
N,EQ,SHIVAMAUTO,SHIVAM AUTO.LTD,        30.60,        30.85,        32.10,        30.55,        31.70,                  4321315.45,137286,N, ,761,        44.70,        18.85
N,EQ,SHIVAMILLS,SHIVA MILLS LIMITED,       100.90,       100.00,       102.35,        99.00,       100.20,                  1003453.25,10021,N, ,283,       204.80,        56.05
N,EQ,SHIVATEX,SHIVA TEXYARN LIMITED,       207.15,       212.25,       219.05,       211.75,       215.10,                  2602627.30,12092,N, ,428,       321.75,       166.70
N,EQ,SHK,S H KELKAR AND CO. LTD.,       132.95,       134.85,       136.65,       133.60,       135.55,                  7890217.30,58310,N, ,2036,       207.45,       128.20
N,EQ,SHOPERSTOP,SHOPPERS STOP LIMITED,       477.35,       483.00,       494.70,       476.75,       479.45,                 76228729.95,156958,N, ,5573,       597.90,       199.75
N,EQ,SHRADHA,SHRADHA INFRAPROJECTS LTD,        47.15,        48.75,        53.90,        47.50,        47.95,                  1705825.60,33968,N, ,673,        80.00,        41.05
N,EQ,SHREDIGCEM,SHREE DIGVIJAY CEM CO LTD,        64.75,        65.50,        67.20,        65.05,        66.35,                  6046187.20,91347,N, ,1751,        97.80,        47.10
N,EQ,SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,       272.65,       276.65,       284.00,       271.25,       272.70,                 17643650.65,63946,N, ,3189,       324.00,       150.10
N,EQ,SHREERAMA,SHREE RAMA MULTI TECH LTD,        13.40,        13.40,        14.05,        13.40,        13.65,                   407612.30,29418,N, ,268,        23.50,        11.00
N,IV,SHREMINVIT,SHREM INVIT,       103.26,       103.00,       103.00,       103.00,       103.00,                 41200000.00,400000,N, ,2,       104.25,       100.00
N,EQ,SHRENIK,SHRENIK LIMITED,         2.35,         2.40,         2.45,         2.35,         2.40,                  1662726.10,693715,N, ,804,         4.60,         1.40
N,EQ,SHREYANIND,SHREYANS INDUSTRIES LTD,       122.70,       124.45,       131.00,       123.05,       128.30,                  3306663.90,26066,N, ,1165,       152.00,        88.95
N,EQ,SHREYAS,SHREYAS SHIPPING & LOGIST,       312.40,       317.00,       333.30,       315.45,       330.75,                 19155832.60,58877,N, ,2356,       448.20,        98.10
N,EQ,SHRIRAMCIT,SHRIRAM CITYUNI FIN.LTD.,      1652.15,      1631.00,      1662.00,      1631.00,      1647.60,                 34417790.85,20918,N, ,3240,      2602.00,      1416.05
N,EQ,SHRIRAMPPS,SHRIRAM PROPERTIES LTD,        60.55,        61.35,        62.25,        60.50,        60.95,                 27754012.60,453154,N, ,3605,       115.75,        60.25
N,SM,SHUBHLAXMI,SHUBHLAXMI JEWEL ART LTD,        22.30,        23.40,        23.40,        23.40,        23.40,                    46800.00,2000,N, ,2,        24.30,        11.20
N,EQ,SHYAMCENT,SHYAM CENTURY FERROUS LTD,        25.35,        26.60,        26.60,        26.60,        26.60,                  2525882.80,94958,N, ,211,        38.05,         7.40
N,EQ,SHYAMMETL,SHYAM METALICS AND ENGY L,       333.95,       340.70,       345.40,       334.00,       336.40,                 62559757.70,184146,N, ,3680,       461.15,       289.15
N,EQ,SICAL,SICAL LOGISTICS LIMITED,        10.60,        10.95,        11.15,        10.60,        10.80,                  1121722.45,103148,N, ,322,        23.75,         9.80
N,EQ,SIGACHI,SIGACHI INDUSTRIES LTD,       276.20,       281.70,       282.60,       274.00,       276.45,                 13497032.60,48423,N, ,2675,       494.00,       247.60
N,EQ,SIGIND,SIGNET INDUSTRIES LIMITED,        37.50,        38.10,        39.95,        37.65,        39.65,                   666173.35,17135,N, ,304,        69.45,        35.25
N,EQ,SIKKO,SIKKO INDUSTRIES LIMITED,        51.55,        50.60,        53.50,        50.50,        51.00,                   301948.70,5857,N, ,83,        79.65,        38.60
N,EQ,SILGO,SILGO RETAIL LIMITED,        33.35,        33.35,        39.90,        33.35,        37.05,                 50247513.10,1342507,N, ,6372,        47.00,        24.65
N,EQ,SILINV,SIL INVESTMENTS LIMITED,       316.05,       313.00,       328.95,       313.00,       323.70,                   368822.50,1142,N, ,99,       443.60,       227.00
N,EQ,SILLYMONKS,SILLY MONKS ENTERTAIN LTD,        19.20,        19.80,        20.50,        19.15,        19.80,                    37556.20,1902,N, ,40,        32.80,        17.15
N,EQ,SILVERTUC,SILVER TOUCH TECHNO LTD,       285.30,       281.05,       299.55,       281.05,       298.95,                   796986.05,2685,N, ,105,       316.00,       266.95
N,EQ,SINTERCOM,SINTERCOM INDIA LIMITED,        88.00,        89.00,        90.70,        88.00,        88.50,                   191662.55,2168,N, ,30,       108.00,        70.30
N,EQ,SIRCA,SIRCA PAINT INDIA LIMITED,       433.05,       435.25,       458.70,       431.00,       439.80,                  2998846.55,6800,N, ,350,       625.00,       283.00
N,EQ,SIS,SIS LIMITED,       480.30,       480.50,       485.65,       479.25,       482.00,                  8884674.35,18358,N, ,1082,       560.00,       392.95
N,EQ,SIYSIL,SIYARAM SILK MILLS LTD,       550.85,       559.00,       569.40,       553.70,       559.55,                 34053762.85,60728,N, ,4399,       699.90,       206.65
N,EQ,SJS,SJS ENTERPRISES LIMITED,       379.55,       380.55,       388.35,       380.55,       385.85,                  3670593.65,9524,N, ,601,       551.00,       339.50
N,EQ,SJVN,SJVN LTD,        27.50,        27.90,        28.05,        27.70,        27.90,                 24635610.15,883594,N, ,3239,        33.75,        25.35
N,EQ,SKFINDIA,SKF INDIA LTD,      3135.55,      3151.20,      3197.00,      3136.95,      3193.65,                111815924.45,35160,N, ,2621,      4239.95,      2210.05
N,EQ,SKIPPER,SKIPPER LIMITED,        58.40,        60.00,        60.00,        58.50,        59.20,                  3345551.05,56473,N, ,1064,        98.35,        54.00
N,EQ,SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,        61.70,        62.00,        64.40,        62.00,        63.00,                  2056425.80,32573,N, ,416,        99.50,        57.90
N,EQ,SMARTLINK,SMARTLINK HOLDINGS LTD,       115.75,       115.05,       119.20,       112.25,       114.10,                  1742998.00,15161,N, ,551,       254.35,        90.05
N,EQ,SMCGLOBAL,SMC GLOBAL SECURITIES LTD,        83.30,        84.45,        85.95,        84.25,        85.50,                 26349869.35,309133,N, ,2858,       104.75,        65.80
N,EQ,SMLISUZU,SML ISUZU LIMITED,       570.45,       579.95,       621.40,       579.95,       587.80,                 62228617.45,103841,N, ,5723,       845.00,       435.15
N,EQ,SMLT,SARTHAK METALS LIMITED,        98.95,       100.35,       101.00,        98.65,        99.10,                   999083.20,10030,N, ,264,       144.00,        84.90
N,EQ,SMSLIFE,SMS LIFESCIENCES (I) LTD,       618.45,       626.15,       634.00,       615.00,       630.75,                   559496.15,894,N, ,177,      1024.90,       556.20
N,EQ,SMSPHARMA,SMS PHARMACEUTICALS LTD.,        84.35,        86.80,        87.80,        84.85,        87.25,                  2103198.30,24326,N, ,545,       198.80,        81.10
N,EQ,SNOWMAN,SNOWMAN LOGISTICS LTD.,        31.80,        31.90,        32.70,        31.90,        32.15,                  5829957.30,180687,N, ,1221,        59.70,        30.10
N,EQ,SOBHA,SOBHA LIMITED,       533.50,       541.50,       550.00,       540.00,       543.60,                 86251124.75,158139,N, ,6157,      1044.95,       445.60
N,EQ,SOLARA,SOLARA ACTIVE PHA SCI LTD,       427.90,       436.00,       440.00,       426.00,       430.65,                 20302949.45,46787,N, ,2756,      1859.95,       414.00
N,EQ,SOLARINDS,SOLAR INDUSTRIES (I) LTD,      2884.40,      2937.60,      2975.00,      2761.35,      2797.35,                133491559.05,47070,N, ,9045,      3189.95,      1210.50
N,SM,SOLEX,SOLEX ENERGY LIMITED,       178.60,       170.10,       170.10,       170.10,       170.10,                   680400.00,4000,N, ,2,       210.35,        42.25
